,ID,incidence,product_cat,product_cat1,product_cat2,brand_1,brand_2,brand_3,quant_1,quant_2,quant_3,total_quantity,item_price_1,item_price_2,item_price_3,total price,creation_hour,creation_week,creation_day,dest_long,dest_lat,zip_code,population_denisty,median_household_income,sex,distance,DOB_year,age,Settlement_size,Labels,Segment K-means PCA,creation_time
1276,P11026397,1,No info,No info,No info,Nantucket Nuggets,,,0,0,0,0,0.0,0.0,0.0,,21,10,6,-71.1066247,42.3924002,2144.0,22082.0,78380.0,0.0,1.586,1989.0,33.0,1.0,Well-Off,1.0,2021-03-13
1277,P11206517,1,Vapes,Edibles,Edibles,Betty's Eddies,Wicked Sour,Wicked Sour,3,1,1,5,165.0,60.0,30.0,225.01,8,10,7,-71.1019825,42.3770642,2143.0,15945.0,68440.0,1.0,2.4605,1988.0,34.0,1.0,Well-Off,1.0,2021-03-14
1278,P11199016,1,Concentrate,Concentrate,Concentrate,Gibby's Garden,Origyn,Origyn,1,1,1,3,70.0,70.0,70.0,210.00,8,10,7,-71.102156447673,42.374174775862,2139.0,23355.0,71745.0,1.0,0.64107,1996.0,26.0,1.0,Well-Off,1.0,2021-03-14
1279,P11025434,1,No info,No info,No info,Rythm,Good Chemistry Nurseries,Mayflower (MA),1,1,1,3,55.0,54.0,49.5,257.50,15,10,6,-71.109994,42.361389,2139.0,23355.0,71745.0,1.0,2.3165,1970.0,52.0,1.0,Well-Off,1.0,2021-03-13
1280,P11168460,0,Flower,Flower,Concentrate,Wicked Sour,Sira Naturals Reserve,Origyn,2,2,1,5,110.0,110.0,70.0,530.00,8,10,7,-71.0935712,42.3304973,2119.0,15871.0,27180.0,1.0,10.478,2000.0,22.0,1.0,Well-Off,1.0,2021-03-14
1281,P11198883,1,Flower,Edibles,Edibles,Cannatini,Incredibles,The Heirloom Collective,1,2,2,5,70.0,60.0,60.0,239.50,8,10,6,-71.036811,42.332417,2127.0,15744.0,68724.0,1.0,7.256,1993.0,29.0,1.0,Well-Off,1.0,2021-03-13
1282,P11118369,1,Concentrate,Flower,Concentrate,Origyn,Origyn,Origyn,1,1,1,3,70.0,70.0,60.0,400.00,8,10,6,-71.0957674,42.433844,2155.0,7072.0,73567.0,1.0,3.1662,1984.0,38.0,2.0,Well-Off,1.0,2021-03-13
1283,P11032598,1,Concentrate,Concentrate,Concentrate,PAX,Origyn,Origyn,1,1,1,3,70.0,60.0,60.0,190.00,15,10,6,-71.07141,42.42719,2148.0,11797.0,53798.0,0.0,9.9505,1991.0,31.0,2.0,Well-Off,1.0,2021-03-13
1284,p11190573,1,No info,Flower,Flower,Mayflower (MA),Sira Naturals Top-Shelf,Sira Naturals,2,1,1,4,90.0,50.0,70.0,210.00,8,10,7,-71.0588999,42.2854462,2124.0,15913.0,48841.0,1.0,9.8257,1990.0,32.0,2.0,Well-Off,1.0,2021-03-14
1285,P11183736,1,No info,No info,Concentrate,Root 90,Patriot Care,Origyn,1,1,1,3,63.0,99.0,70.0,232.00,12,10,6,-71.1021218,42.5217646,1867.0,2411.0,105524.0,1.0,13.376,1993.0,29.0,1.0,Standard,2.0,2021-03-13
1286,P11163668,1,Flower,No info,No info,Sira Naturals Premium,Mayflower (MA),Mayflower (MA),1,1,1,3,45.0,49.5,49.5,159.00,8,10,7,-71.0239848,42.2740125,2171.0,7215.0,64812.0,0.0,4.4492,1989.0,33.0,0.0,Well-Off,1.0,2021-03-14
1287,p11170510,1,No info,No info,No info,Wicked Sour,Mayflower (MA),Root 90,1,1,1,3,54.0,49.5,49.5,153.00,8,10,7,-71.2818615,42.4899729,1730.0,965.0,108818.0,0.0,19.84,1987.0,35.0,0.0,Standard,2.0,2021-03-14
1288,P11148761,1,Vapes,Vapes,Concentrate,Nantucket Nuggets,Northeast Alternatives,Origyn,3,1,1,5,300.0,55.0,60.0,555.00,16,10,6,-70.959769,42.166025,2190.0,2264.0,77329.0,1.0,16.324,1986.0,36.0,0.0,Working Professional,0.0,2021-03-13
1289,P11135805,1,No info,Vapes,No info,Sira Naturals Prerolls,Entourage,,3,1,0,4,148.5,55.0,0.0,185.00,8,10,6,-71.4118235,42.3644987,1776.0,729.0,170924.0,1.0,28.454,1957.0,65.0,0.0,Standard,2.0,2021-03-13
1290,P11132501,1,Edibles,Edibles,Concentrate,Betty's Eddies,Wicked Sour,253,1,1,1,3,60.0,30.0,50.0,417.17,10,10,6,-71.2315718,42.3740623,2453.0,8279.0,67382.0,0.0,16.043,1962.0,60.0,1.0,Standard,2.0,2021-03-13
1291,P11004550,1,No info,Pre-rolls,No info,,Sira Naturals,,8,2,0,10,432.0,50.0,0.0,482.00,8,10,6,-70.99608,42.115488,2351.0,1660.0,78395.0,1.0,9.068,1961.0,61.0,0.0,Working Professional,0.0,2021-03-13
1292,11172238,1,Flower,Concentrate,Flower,Mayflower (MA),Cresco ,Mayflower (MA),1,1,1,3,55.0,75.0,15.0,160.00,15,10,6,-71.153249,42.24578,2026.0,2412.0,84704.0,1.0,28.3,1985.0,37.0,1.0,Working Professional,0.0,2021-03-13
1293,P11206033,1,Edibles,Concentrate,Edibles,Nantucket Nuggets,Double Baked,Incredibles,1,1,1,3,30.0,30.0,30.0,150.00,8,10,7,-71.134382,42.418286,2155.0,7072.0,73567.0,1.0,5.1072,1981.0,41.0,2.0,Well-Off,1.0,2021-03-14
1294,P11187412,1,Edibles,Vapes,Concentrate,Cresco ,Origyn,Origyn,1,1,1,3,60.0,60.0,60.0,300.00,8,10,7,-71.176786,42.228695,2026.0,2412.0,84704.0,1.0,4.3586,1953.0,69.0,1.0,Working Professional,0.0,2021-03-14
1295,P110905056,1,No info,No info,No info,Chroma,,,0,0,0,0,0.0,0.0,0.0,,21,10,6,-71.168837,42.432041,2474.0,8620.0,87225.0,1.0,12.134,1980.0,42.0,1.0,Standard,2.0,2021-03-13
1296,P11168049,1,Flower,Vapes,Edibles,Wicked Sour,Origyn,Wicked Sour,1,1,2,4,70.0,60.0,120.0,250.00,10,10,6,-71.205764,42.176014,2062.0,2761.0,75957.0,0.0,8.5262,1976.0,46.0,1.0,Working Professional,0.0,2021-03-13
1297,P11206680,1,No info,No info,No info,Sira Naturals Reserve,AMP,Nantucket Nuggets,1,3,1,5,45.0,148.5,70.0,263.50,8,10,7,-71.127664,42.406086,2144.0,22082.0,78380.0,1.0,2.2077,1994.0,28.0,1.0,Well-Off,1.0,2021-03-14
1298,P11153343,1,No info,No info,No info,Sira Naturals,Mayflower (MA),Patriot Care,1,2,1,4,99.0,99.0,99.0,396.00,8,10,6,-71.381969,42.191759,2054.0,656.0,91341.0,1.0,20.171,1967.0,55.0,0.0,Working Professional,0.0,2021-03-13
1299,P11175414,1,Concentrate,Vapes,Concentrate,Gibby's Garden,Origyn,Origyn,1,1,1,3,60.0,60.0,60.0,180.00,8,11,1,-71.07141,42.42719,2148.0,11797.0,53798.0,1.0,9.3741,1989.0,33.0,2.0,Well-Off,1.0,2021-03-15
1300,P11144693,1,Flower,No info,No info,Origyn,Sira Naturals Premium,Sira Naturals Premium,1,2,1,4,50.0,90.0,45.0,339.12,11,10,7,-71.138061,42.291817,2131.0,11505.0,66735.0,0.0,15.602,1986.0,36.0,1.0,Working Professional,0.0,2021-03-14
1301,P11169663,1,Concentrate,Concentrate,Edibles,Curaleaf,Middlesex Integrative Medicine,Wicked Sour,1,1,1,3,60.0,60.0,60.0,182.62,19,10,7,-71.060253,42.415598,2149.0,12128.0,49368.0,0.0,2.2644,1967.0,55.0,2.0,Well-Off,1.0,2021-03-14
1302,p11170111,1,Pre-rolls,Pre-rolls,Pre-rolls,Sira Naturals Top-Shelf,Sira Naturals,Sira Naturals,2,2,2,6,30.0,50.0,50.0,240.00,8,10,7,-71.045254,42.354658,2210.0,2256.0,110333.0,1.0,12.219,1970.0,52.0,0.0,Standard,2.0,2021-03-14
1303,P11056966,1,No info,No info,No info,Origyn,Mayflower (MA),Patriot Care,1,1,1,3,49.5,49.5,99.0,180.00,18,10,7,-71.218948,42.180521,2062.0,2761.0,75957.0,0.0,15.781,1963.0,59.0,1.0,Working Professional,0.0,2021-03-14
1304,P11168460,1,No info,No info,No info,Nantucket Nuggets,,,0,0,0,0,0.0,0.0,0.0,,16,10,7,-71.0935712,42.3304973,2119.0,15871.0,27180.0,1.0,7.0745,2000.0,22.0,1.0,Well-Off,1.0,2021-03-14
1305,p11045204,1,Flower,No info,No info,Nantucket Nuggets,,,4,0,0,4,280.0,0.0,0.0,280.00,16,10,7,-71.208732,42.177194,2062.0,2761.0,75957.0,0.0,2.7013,1993.0,29.0,1.0,Working Professional,0.0,2021-03-14
1306,P11051599,1,No info,No info,No info,Wicked Sour,Root 90,,4,4,0,8,198.0,198.0,0.0,396.00,14,10,7,-71.221052,42.1573,2032.0,1806.0,77955.0,1.0,3.321,1962.0,60.0,0.0,Working Professional,0.0,2021-03-14
1307,P11122217,1,Vapes,No info,No info,612 Studios,,,3,0,0,3,195.0,0.0,0.0,195.00,9,10,7,-71.101421,42.344137,2215.0,34190.0,35659.0,1.0,2.6279,1986.0,36.0,1.0,Well-Off,1.0,2021-03-14
1308,p11040542,1,Vapes,Flower,No info,Nantucket Nuggets,Origyn,Good Chemistry Nurseries,1,1,1,3,100.0,70.0,54.0,428.51,15,10,7,-71.117477,42.349289,2446.0,22772.0,78814.0,0.0,2.0696,1989.0,33.0,1.0,Well-Off,1.0,2021-03-14
1309,P11058042,1,Flower,Flower,No info,Root 90,Cresco Labs ,Cresco ,1,1,1,3,55.0,55.0,55.0,418.00,18,10,7,-71.2629438,42.3679189,2453.0,8279.0,67382.0,1.0,21.288,1970.0,52.0,1.0,Standard,2.0,2021-03-14
1310,P11165319,1,Vapes,No info,No info,Sira Naturals,,,4,0,0,4,400.0,0.0,0.0,400.00,8,11,1,-71.2303289,42.3860935,2452.0,3849.0,78349.0,1.0,5.2231,1993.0,29.0,0.0,Standard,2.0,2021-03-15
1311,P11097108,1,No info,No info,No info,Wicked Sour,Root 90,Good Chemistry Nurseries,2,2,2,6,99.0,99.0,108.0,306.00,17,10,7,-71.470299,42.312399,1701.0,1841.0,86994.0,1.0,32.885,1995.0,27.0,1.0,Working Professional,0.0,2021-03-14
1312,P11172247,1,Flower,Flower,No info,Middlesex Integrative Medicine,Mayflower (MA),,2,1,0,3,140.0,15.0,0.0,155.00,12,10,7,-71.1831676,42.3866027,2478.0,5308.0,110633.0,1.0,4.502,1978.0,44.0,1.0,Standard,2.0,2021-03-14
1313,11170080,1,Flower,No info,Flower,Chroma,Nantucket Nuggets,Sira Naturals,2,1,1,4,140.0,70.0,70.0,280.00,15,10,7,-71.4282799,42.4379307,1742.0,725.0,135217.0,0.0,19.902,1986.0,36.0,0.0,Standard,2.0,2021-03-14
1314,P11104993,1,Vapes,Vapes,Vapes,,Entourage,Entourage,1,1,1,3,65.0,65.0,65.0,345.00,9,10,7,-71.171302,42.419992,2476.0,7897.0,95305.0,0.0,6.2215,1987.0,35.0,0.0,Standard,2.0,2021-03-14
1315,p11181405,1,Edibles,Edibles,Edibles,Northeast Alternatives,Chroma,Chroma,1,1,1,3,50.0,140.0,140.0,480.00,11,10,7,-71.456205,42.464431,1720.0,1084.0,109578.0,1.0,5.1384,1971.0,51.0,1.0,Standard,2.0,2021-03-14
1316,P11214319,1,Concentrate,Vapes,Concentrate,Sira Naturals Reserve,Origyn,Commonwealth Alternative Care (CAC),1,1,1,3,60.0,60.0,60.0,210.00,18,10,7,-71.155133,42.4122665,2476.0,7897.0,95305.0,0.0,2.4103,1978.0,44.0,0.0,Standard,2.0,2021-03-14
1317,P11161651,1,No info,No info,No info,Sira Naturals Reserve,Good Chemistry Nurseries,Good Chemistry Nurseries,2,1,1,4,120.0,60.0,60.0,360.00,10,11,1,-71.126706,42.392186,2140.0,15262.0,71908.0,0.0,0.77017,1965.0,57.0,0.0,Well-Off,1.0,2021-03-15
1318,P11091948,1,Edibles,No info,No info,Root 90,,,2,0,0,2,280.0,0.0,0.0,280.00,10,11,1,-71.091444,42.41978,2155.0,7072.0,73567.0,1.0,4.9978,1968.0,54.0,2.0,Well-Off,1.0,2021-03-15
1319,P11098874,1,Flower,Flower,Flower,Middlesex Integrative Medicine,Sira Naturals Limited Release,Sira Naturals Reserve,2,2,2,6,120.0,120.0,110.0,580.00,19,11,1,-71.140976,42.377083,2138.0,13251.0,75446.0,1.0,3.9479,1988.0,34.0,1.0,Well-Off,1.0,2021-03-15
1320,p11157684,1,Vapes,Flower,Edibles,Root 90,Entourage,Betty's Eddies,1,1,1,3,100.0,100.0,20.0,377.19,8,11,2,-71.105335,42.401065,2155.0,7072.0,73567.0,0.0,4.2328,1990.0,32.0,2.0,Well-Off,1.0,2021-03-16
1321,P11060302,1,Vapes,Vapes,Flower,Sira Naturals,Northeast Alternatives,Mayflower (MA),1,1,1,3,70.0,55.0,15.0,240.00,14,11,1,-71.094993,42.390988,2145.0,18225.0,55487.0,1.0,1.6599,1983.0,39.0,1.0,Well-Off,1.0,2021-03-15
1322,P11180560,1,Vapes,Vapes,No info,Entourage,Rythm,,1,1,0,2,100.0,100.0,0.0,200.00,17,11,1,-71.247051,42.399304,2451.0,3155.0,81334.0,1.0,15.887,1978.0,44.0,0.0,Standard,2.0,2021-03-15
1323,P11214219,1,Edibles,Edibles,Edibles,Northeast Alternatives,Mindy's Edibles,Central Ave Compassionate Care,2,1,1,4,100.0,35.0,20.0,155.00,9,11,1,-71.105561,42.381051,2143.0,15945.0,68440.0,0.0,3.17,1957.0,65.0,1.0,Well-Off,1.0,2021-03-15
1324,P11035376,1,Concentrate,Concentrate,No info,Wicked Sour,Rythm,Curaleaf,1,1,1,3,110.0,80.0,55.0,465.00,19,11,1,-71.102361,42.378251,2143.0,15945.0,68440.0,0.0,0.72688,1992.0,30.0,1.0,Well-Off,1.0,2021-03-15
1325,P11072175,1,No info,No info,No info,Origyn,Mayflower (MA),,2,2,0,4,110.0,110.0,0.0,220.00,11,11,1,-71.202817,42.353124,2458.0,6059.0,95216.0,1.0,7.3305,1950.0,72.0,0.0,Standard,2.0,2021-03-15
1326,P11128320,1,Flower,Vapes,Vapes,,Entourage,Entourage,1,1,1,3,65.0,65.0,65.0,260.00,9,11,1,-71.068861,42.365172,2114.0,26694.0,80500.0,1.0,4.7001,1990.0,32.0,0.0,Well-Off,1.0,2021-03-15
1327,P11196878,1,Flower,Flower,Flower,Entourage,Sira Naturals Limited Release,Sira Naturals Reserve,2,2,3,7,120.0,120.0,165.0,449.79,8,11,2,-71.145953,42.342521,2135.0,16236.0,48687.0,1.0,5.9955,1991.0,31.0,2.0,Well-Off,1.0,2021-03-16
1328,P11169695,1,Edibles,Edibles,Vapes,Wicked Sour,Chroma,Rythm,1,1,1,3,140.0,140.0,100.0,380.00,8,11,1,-71.147871,42.342007,2135.0,16236.0,48687.0,0.0,0.35228,1998.0,24.0,2.0,Well-Off,1.0,2021-03-15
1329,P11199699,1,Flower,Flower,Concentrate,Origyn,Sira Naturals Limited Release,Middlesex Integrative Medicine,1,1,1,3,60.0,60.0,60.0,255.00,8,11,2,-71.05539,42.365631,2113.0,68665.0,66636.0,1.0,1.8935,1984.0,38.0,0.0,Well-Off,1.0,2021-03-16
1330,P11121121,1,Concentrate,Concentrate,Flower,Root 90,Commonwealth Alternative Care (CAC),Sira Naturals Premium,1,1,1,3,60.0,60.0,45.0,325.00,13,11,1,-71.055401,42.366257,2113.0,68665.0,66636.0,0.0,0.27727,1983.0,39.0,0.0,Well-Off,1.0,2021-03-15
1331,C11042907,1,Pre-rolls,Flower,Flower,Good Chemistry Nurseries,Mayflower (MA),Mayflower (MA),2,1,1,4,30.0,15.0,15.0,380.00,11,11,1,-71.0358785,42.3797474,2128.0,8352.0,48704.0,1.0,5.2601,1981.0,41.0,2.0,Well-Off,1.0,2021-03-15
1332,P11156504,1,Flower,Concentrate,No info,Entourage,Cresco ,Mayflower (MA),1,1,1,3,55.0,55.0,55.0,165.00,8,11,2,-71.000221,42.390347,2128.0,8352.0,48704.0,0.0,4.0684,1994.0,28.0,2.0,Well-Off,1.0,2021-03-16
1333,p11082074,1,Edibles,Edibles,No info,Entourage,Wicked Sour,,2,1,0,3,120.0,50.0,0.0,170.00,8,11,2,-71.1363339,42.290504,2131.0,11505.0,66735.0,1.0,8.5506,1967.0,55.0,1.0,Well-Off,1.0,2021-03-16
1334,P11105066,1,Pre-rolls,Pre-rolls,Pre-rolls,,Sira Naturals,AMP,1,1,1,3,25.0,25.0,15.0,195.00,8,11,2,-71.163971,42.285147,2132.0,5670.0,83360.0,1.0,3.2984,1984.0,38.0,1.0,Well-Off,1.0,2021-03-16
1335,p11080905,1,Flower,Pre-rolls,Concentrate,,Curaleaf,Origyn,6,2,4,12,330.0,30.0,240.0,630.00,15,11,1,-70.985761,42.392928,2151.0,8833.0,51863.0,0.0,2.4448,1981.0,41.0,2.0,Well-Off,1.0,2021-03-15
1336,p11040785,1,Flower,No info,No info,Nantucket Nuggets,,,4,0,0,4,220.0,0.0,0.0,220.00,17,11,1,-70.984609,42.4012414,2151.0,8833.0,51863.0,1.0,1.3796,1961.0,61.0,2.0,Well-Off,1.0,2021-03-15
1337,P11157707,1,Flower,Concentrate,No info,,Cresco ,,2,1,0,3,120.0,55.0,0.0,175.00,8,11,2,-71.151061,42.268007,2132.0,5670.0,83360.0,0.0,2.9672,1978.0,44.0,1.0,Well-Off,1.0,2021-03-16
1338,P11190246,1,No info,No info,No info,Entourage,Mayflower (MA),Patriot Care,2,1,1,4,110.0,55.0,110.0,330.00,11,11,1,-71.1487275,42.246383,2026.0,2412.0,84704.0,1.0,3.1476,1966.0,56.0,1.0,Working Professional,0.0,2021-03-15
1339,p11182371,1,Edibles,Edibles,Edibles,Origyn,Wicked Sour,Wicked Sour,2,1,2,5,120.0,50.0,60.0,750.00,10,11,1,-71.019126,42.420969,2151.0,8833.0,51863.0,1.0,4.8013,1991.0,31.0,2.0,Well-Off,1.0,2021-03-15
1340,P11096428,1,Pre-rolls,Pre-rolls,Pre-rolls,Cresco ,AMP,Nature's Heritage,3,2,3,8,45.0,30.0,45.0,390.00,8,11,2,-71.0513971,42.4614277,2176.0,5767.0,85704.0,0.0,9.0672,1985.0,37.0,1.0,Well-Off,1.0,2021-03-16
1341,11172238,1,Flower,Flower,Concentrate,Sira Naturals Reserve,Sira Naturals Limited Release,Origyn,1,1,1,3,60.0,60.0,60.0,180.00,17,11,1,-71.153249,42.24578,2026.0,2412.0,84704.0,1.0,0.85305,1985.0,37.0,1.0,Working Professional,0.0,2021-03-15
1342,P11031899,1,Concentrate,No info,No info,Origyn,,,3,0,0,3,225.0,0.0,0.0,225.00,15,11,1,-71.115546,42.49884,2180.0,3561.0,76127.0,1.0,8.2985,1993.0,29.0,1.0,Well-Off,1.0,2021-03-15
1343,P1161731,1,Vapes,Vapes,No info,Origyn,Entourage,Root 90,1,1,1,3,65.0,55.0,55.0,260.00,15,11,1,-71.1257502,42.0357325,2356.0,917.0,100429.0,0.0,36.642,1991.0,31.0,0.0,Working Professional,0.0,2021-03-15
1344,P11211709,1,Flower,Concentrate,Concentrate,Origyn,Origyn,253,1,1,1,3,60.0,70.0,60.0,190.00,18,11,1,-71.150179,42.4728479,1801.0,3075.0,75138.0,0.0,6.2453,1983.0,39.0,1.0,Well-Off,1.0,2021-03-15
1345,P11085885,1,Vapes,Vapes,Edibles,Sira Naturals Premium,Rythm,Cannatini,1,1,1,3,100.0,100.0,30.0,330.00,18,11,1,-71.241617,42.467768,2420.0,2134.0,147924.0,1.0,11.498,1989.0,33.0,0.0,Standard,2.0,2021-03-15
1346,P11197679,0,Concentrate,Vapes,Edibles,Root 90,Origyn,Double Baked,1,1,1,3,60.0,60.0,30.0,150.00,8,11,1,-71.167059,42.418209,2476.0,7897.0,95305.0,1.0,16.064,1996.0,26.0,0.0,Standard,2.0,2021-03-15
1347,P11104739,1,No info,Flower,No info,Sira Naturals Premium,Gibby's Garden,Patriot Care,1,1,1,3,110.0,55.0,60.0,352.61,8,11,2,-71.1665513,42.4169141,2476.0,7897.0,95305.0,0.0,0.11433,1960.0,62.0,0.0,Standard,2.0,2021-03-16
1348,P11155070,1,No info,Flower,Concentrate,Good Chemistry Nurseries,Nantucket Nuggets,Origyn,1,1,1,3,110.0,70.0,60.0,300.00,18,11,2,-71.101645,42.382327,2143.0,15945.0,68440.0,1.0,2.6039,1992.0,30.0,1.0,Well-Off,1.0,2021-03-16
1349,P11189892,1,Vapes,Edibles,Edibles,Entourage,Wicked Sour,Central Ave Compassionate Care,2,1,1,4,120.0,30.0,20.0,170.00,11,11,2,-71.2005258,42.5259878,1803.0,2094.0,94272.0,0.0,28.171,1955.0,67.0,1.0,Standard,2.0,2021-03-16
1350,P11137281,1,Edibles,Edibles,Edibles,Mayflower (MA),Wicked Sour,Curaleaf,1,1,1,3,90.0,50.0,50.0,470.00,17,11,2,-71.108154,42.364304,2139.0,23355.0,71745.0,1.0,2.9964,1975.0,47.0,1.0,Well-Off,1.0,2021-03-16
1351,P11164127,1,Edibles,No info,No info,Wicked Sour,,,3,0,0,3,150.0,0.0,0.0,150.00,9,11,3,-71.073164,42.370067,2141.0,18612.0,64326.0,1.0,3.6664,1992.0,30.0,0.0,Well-Off,1.0,2021-03-17
1352,P11138220,1,Edibles,Edibles,Pre-rolls,Patriot Care,Wicked Sour,Sira Naturals,1,1,1,3,50.0,60.0,25.0,249.00,12,11,2,-71.251652,42.380104,2451.0,3155.0,81334.0,0.0,24.112,1978.0,44.0,0.0,Standard,2.0,2021-03-16
1353,P11148660,1,Vapes,Vapes,Vapes,Sira Naturals Reserve,Rythm,Entourage,1,1,1,3,100.0,100.0,100.0,400.00,8,11,2,-71.0722325,42.3468063,2116.0,32724.0,87653.0,1.0,5.0236,1978.0,44.0,1.0,Well-Off,1.0,2021-03-16
1354,P11070929,1,Flower,No info,Flower,Wicked Sour,Curaleaf,Gibby's Garden,2,3,3,8,110.0,165.0,165.0,905.00,8,11,2,-71.065681,42.345737,2118.0,24075.0,54152.0,0.0,1.2176,1964.0,58.0,1.0,Well-Off,1.0,2021-03-16
